-1 eiokjvwudrfquwvhubrtvsvvvebrhusvuwppfgtnatnmrvvtuaanmhpnguwvonkvfuvrcvuhsrjlsbesqtomtrquluquqltpduosigfooqcvqrlttvmitwutpgeuvukfamttqvsdhrqvvsfhqjqvnqiofilmlffatbbiovvlbrpqhftvruqnojbthruvspktktuvabmp 
-1 braaafacbdciabnadqgapgaaacpbbpmhaafkajaaaaaaaboabcbbaahcaackaabacbfcaajabbbcaaaadcadgaadabaaaaaaaaadahaagmaaaabadbabbabaakaabadaaaaacaaaabaahebaadcakbajaidbekaaaagcaaaaaaoceghoagaobdadadaaaafaefaighgc 
1 bruhalcamthdqadddhnjcndafkpcifaaghmiiikduumtlopsfldficmpvqvlklacneornejloutmngvrkpfhhgjttvmiugtmputspvtvtgrsseiaadbmkrcbmftdnctapmqaoapqpsedridljtfcoafhfbanhraadvontsgaalurlgrucvshokseaagoacefiiqlvfac 
-1 aprmcpagaaaecjgbqaacagislilcmaaahfijpdsejdsaafekqdoceajaafgcpsqsspabihijhhlahcaabajoppasnracdjdrgfdfcaaaaahajpfggpsacemlgdhipvntnnjcspoiplqsrgmfegncqquiamlffnadrittufjpdriolarrlfutemaagibikfaiagadnilh 
-1 hgrogmrbtvssthnmtvlatpeoqambqfrhlieigvfutwfuswdtthiprltwnqduhhuwlgishtqfgtptlmlknirgnbrwmsgusrtuvfarhqvwfprflrpaajgsujhevsrvtpttpulmtqujtmataqihaaqorrgapgpurlaabuvrwuugwtvvwqwvwjlvopdfvsgljuvgkiqoeilp 
-1 gfebabaaaaecaaeaacdackdbqhfkchfhakaaacbfbbcaacadbfaachdaaacdacadaieaagkikcebdacbgjaakjfafbgdaaaaoaacbgafhaaafagaliebajbahaaedadadaaddgjocbpaablkklabaaaabddaaaaadeaecceacfcanbaamdaecaaabdbmmfdcdkjhcddk 
-1 qdledkdabaubdcjdbqbidaagjafjccmagadbubbbjcmcedfdeivfdduceacbbfcdbccaddpccdnvbcbieccddckbddbdemcndaljakaccsbccahvfehcagcpccbmlanbdraabcbbccdcafedhbhgfgqabbecagatabbsdcvbsacdmrkbidcbbboscafbcconccbnhegu 
1 eurfnkdcqjfarjmrtpcaaaeanvvvswklbauvvvuvuslnckabcudvtaaltrntprfpgrlqgiqupvsjqmutgijorssuuupqqvvvkotsrrssvvtsvuutsqitnhljomndssdfgppsadnplsutspvkpmnoruoptislldoiglivrustsclscoruudulsqtonguqvmsuwgnhglpo 
1 pjnmqqgpmstqkahuqprrppdtutrsllhoohonqpajhilqsraafutfqurqochtqqrmmipojnlrqgpslqtpnflqqnoqqpeqvnmumfhiomcmpqqoejskfisoefsqegrqgjlnmlqqqdlogirrqdggkkhgtqqhttkqsrqgutpssmmlnojnmrqgssossmequktoqhdrrrsrmlin 
-1 gndhjedcdpkabfoepjcboidagcjfjhcarjdimqdokilikaageqaanfmmfniodnmophdkaaihpmdniqpnhlqkiqaahgglkiiqidjlmltjcamnkqnlbpgoplnadhbjobdkhpoldpaaicqbbaabpncdkpabcbenabaeimadlhmqllqmccmmjdlikpotgljrkfjoaagbfqba 
